bread @ global warming potential (GWP100) @ -26.19,corn @ global warming potential (GWP100) @ 7.22
8.163597851918048,1.50999825699503
5.225734229492246,1.2669770753171945
1.2464737954281366,14.116811841679738
-0.4900799034719991,5.702613596962145
-0.5831847522559785,7.852161446458276
-0.8789501212830118,5.77904360526782
-1.599457872664626,2.3978320281208654
-1.8923320024309933,12.692743743579895
-1.9477863693656912,10.43377364875466
-2.076108344433699,15.026572348709287
-2.136100562616273,6.73907969351904
-2.2028445767027858,12.474039343704328
-2.488455418582827,6.590730018267753
-2.877230887745958,7.525084465689259
-2.9836475482549307,7.000470903274524
-3.107635195945264,7.27748788606583
-3.165078010662167,6.7453925607529
-3.3810065546297867,33.459266074889854
-3.8770248684862105,10.92684068542686
-3.90672936003271,15.154184326475889
-4.126615072075495,0.257851387791674
-4.515492536800304,1.2032662399238672
-4.596012610071659,4.719283683630315
-4.621361203894048,10.065441904990362
-4.927396116459528,6.313077311659578
-4.972351179555173,11.582301660565317
-5.005655946432894,13.26441993168541
-5.023906196421041,11.07641806798532
-5.059616408117352,13.832094541597188
-5.0815267842646605,8.970659699104232
-5.297983702132264,4.570036298169039
-5.357696094670334,4.34781202833365
-5.566759117817173,12.87084270050984
-5.687451256287588,3.2410128020349767
-6.037139954879307,4.2516271759558695
-6.150260672498924,11.766901335976144
-6.48346925677145,5.9081901255404565
-6.781220149851261,5.666731743835621
-6.787437360831687,3.3873758088148485
-6.816946196582854,7.163302743899582
-6.959849690930476,2.7889817885504518
-6.973558543800082,0.8863101388317847
-7.021097024930142,5.727281650047858
-7.052931101117101,5.971281126418432
-7.0602367325660325,7.1238500858792975
-7.132889993002401,9.597938768913266
-7.222177525203993,5.794702498270437
-7.372473036291803,2.201757034308412
-7.445508375414871,9.679120908081506
-7.520983823103677,10.232716007304969
-7.644428530765934,2.946915810283361
-7.659045676120924,3.6091680936003154
-7.687539641472659,10.473352401001902
-7.756913162730451,1.2090602702423716
-7.8575950771534515,5.0476842228635075
-7.900589446456372,7.585648344466955
-8.14677331625474,7.927986041771913
-8.308038633176562,9.807848820826774
-8.347578228730269,11.134519736888992
-8.401085965411557,12.855185186145778
-8.54074080460994,4.575982267197912
-8.556895572900583,5.448105823095384
-8.620210927459652,0.06872939214259666
-8.6987823843656,5.403150866710598
-8.776344412879922,7.344570901045347
-8.821892710508667,3.541217377167477
-9.019172431115836,10.667975552474475
-9.219902480483508,19.320959704304748
-9.339514336408705,14.80495525774058
-9.423536542584712,-0.16852707810297063
-9.42634572466488,15.475088723263084
-9.491763902520807,2.5330956197598398
-9.501563140233714,14.957092056055885
-9.540030421621625,4.795754266642028
-9.66702310739588,3.8045870082521858
-9.698119466118053,16.5242276413708
-9.7794754074271,18.13958991948416
-9.806042775259812,1.849897658643235
-9.8074014936586,9.046877350013936
-9.80806170571735,4.633380960689427
-9.833414985515024,4.194343378701258
-9.867611683901126,0.8490340334527356
-9.91046161514443,9.424276630337797
-9.912296125665868,14.471941209467463
-9.96037314763214,3.6393665798428705
-9.960932048123029,6.345151875329994
-9.98626577450728,9.101366611556342
-10.044273181340408,3.5036503016268536
-10.069290579172064,6.46042283633779
-10.075426893946284,3.4921806191606866
-10.090941113710056,15.704065611540043
-10.107014369813236,2.9783498326421847
-10.122213547000335,8.831084307755274
-10.242670586114263,6.473373595769331
-10.27282191674647,7.1612716960297345
-10.362222026777411,5.893046115712913
-10.60514538722484,10.411140786896393
-10.81554877636393,7.679696347265487
-10.837440137982824,0.7317886850871635
-10.893915213764068,12.489567641692977
-10.903213807748248,14.158780241770502
-10.938507597866758,11.625482442786423
-11.059857268303386,7.176468041700012
-11.224304223327415,3.115742398926253
-11.284514885993538,12.579325181076921
-11.297553359247177,2.5151491407717828
-11.369754510686953,19.741042325330792
-11.428463283140625,3.5234145442915388
-11.43485637167473,2.970790334998162
-11.466423751339075,5.832832132326446
-11.599514295735808,6.947117044273149
-11.703526265826056,7.767790439256975
-11.88799351081298,6.636856127049601
-11.921139522405069,-0.009227661535110787
-11.935700158691509,4.135404076393321
-11.978193184064423,16.811273244907866
-11.991397342256487,12.465288177614305
-12.001061201720375,9.03840066492107
-12.148392048532433,17.008740229797255
-12.169770723915631,9.758974821750485
-12.19347924887871,2.6032313446511663
-12.27047993936016,11.080089175416564
-12.373065962815216,3.7971493406953307
-12.410853949117683,11.170624867667676
-12.464642469149588,27.631148452264377
-12.608176222572826,11.21676554949893
-12.675509744488696,9.585329102985561
-12.675844107628864,3.0565186507273574
-12.780003631634962,2.961571976873471
-12.898073970441825,3.3749482194656144
-12.976438956856136,15.119931776391233
-13.001911462304392,9.531239756057095
-13.01048036353135,34.82694231977774
-13.018424816696264,2.1769650264863025
-13.045211612130458,15.78317635110643
-13.047501500109648,16.253789112559478
-13.055454793213482,9.357062254273414
-13.159381888162295,7.628865250401474
-13.299391424959111,2.657105918692554
-13.372244952109217,14.684819207610168
-13.424100508271396,2.616611592185608
-13.464829295058486,5.9878554304093345
-13.543258477931046,3.6386008500218647
-13.544095528312331,13.800049052203132
-13.619097097929462,14.638159253858413
-13.679924136126075,4.244797855821144
-13.744013727655348,-0.5961102735443744
-13.792450907498289,1.8659727108163207
-13.822190350079858,21.19411814581749
-13.922555076370976,6.698329248195651
-14.038908790567408,8.797524642092137
-14.086438240160708,4.4824611166821935
-14.115234625225126,7.455837192395562
-14.150137494792002,2.5367557817039903
-14.15153602161212,10.28870056310451
-14.177975551260296,8.74992797306859
-14.296414955967489,-0.09904659032135676
-14.492641892835692,10.007793863230095
-14.4965664042974,9.224972956150726
-14.52338065111156,2.522308974168182
-14.540724178538865,3.272342263021102
-14.550384451128467,5.883557648659994
-14.55189818600807,12.660241269712133
-14.562715172013236,3.182834750037421
-14.588886066642416,4.8027195180376125
-14.599824289223992,23.172480813703977
-14.661491955929588,0.39701755474562406
-14.691799442337263,1.6446115050054328
-14.70353225525148,0.32910299595810355
-14.712999431934964,5.388408636865729
-14.75591506054104,0.5727185828497026
-14.764000469079695,9.561391514774854
-14.81430123369854,9.74344860738204
-14.827040850297648,-0.03087521530200732
-14.864727435526609,12.340248599406664
-14.916783597641327,-0.17645254030520663
-14.920217607822174,5.093440529626301
-14.937566596630932,0.5251178789270095
-14.948303990830434,3.0926801694878083
-14.958970850236676,12.990694139961747
-14.993814613303408,7.605541057236624
-15.08357323416474,6.300734620342677
-15.09982011140936,7.7670464198571665
-15.1145798674543,4.898179341201947
-15.13317092799267,20.20360533520009
-15.153949087282427,7.122465177975877
-15.21425726181297,20.81337557004879
-15.228291444265905,15.528434993177601
-15.258551844984405,5.673612679481999
-15.330713730568354,14.531279884076483
-15.387182582691668,18.64089110740084
-15.445048131352069,6.078860883535984
-15.50017309400687,8.873001611460577
-15.530873569571527,11.724742824159765
-15.532192085506694,12.312386989385706
-15.54714877993126,10.435302769530324
-15.555286691143383,3.053830671139049
-15.579385604585529,15.862754714697916
-15.59620819157738,9.540601297999919
-15.654154541194533,1.730403911631673
-15.670177603563747,3.507566458633428
-15.749469866522674,4.255069852091164
-15.75705041042478,5.80809394136737
-15.780308595160538,9.625859899441561
-15.877671451465222,8.471903538649029
-15.946046588481142,9.822355915592247
-15.95838692569005,9.240572382237321
-16.067344236264383,12.798783552990365
-16.083641891696786,2.6377936278124388
-16.116283173551178,4.137197257596037
-16.117206545655353,18.95100018302106
-16.13091519874517,12.38516726099748
-16.2055562819771,3.4109840372225
-16.248727634326347,11.684381147473438
-16.316131229604075,5.660770659386341
-16.349033621645887,14.472421585386744
-16.37575720171151,7.063450104784606
-16.376469063479977,10.381347114878864
-16.37911830564896,5.671614613142452
-16.409885868701153,16.78774090992157
-16.437798698276456,0.6174986860099664
-16.534335739456306,5.798703589754653
-16.553646986508575,5.938255611384277
-16.576985581903838,7.20243042770425
-16.596217879170062,19.847237528819278
-16.598291069798243,9.468514495838935
-16.613353548277793,7.697390577062193
-16.6424765041059,1.043818193774965
-16.643009244457105,11.181880732756627
-16.662732908922827,7.574364769587202
-16.677891191298926,8.239550108315385
-16.682980067608817,2.913721820951652
-16.826404502775713,15.243339250815287
-16.887387465631953,8.769166089656233
-16.933898049603304,11.170579319002588
-16.98543248012329,4.444255371294545
-16.99253681544528,13.164732586057195
-17.01198563807216,4.216412818297026
-17.02979209754156,5.796486477390395
-17.128370230788214,5.776780836377258
-17.271122809125995,3.4879593718148842
-17.312590254642327,-5.910154455217002
-17.317482413452844,4.236959203604323
-17.361690768614544,6.2325443511149885
-17.371325835851387,12.431283653292775
-17.465565195533024,5.473088692750311
-17.482657938317843,7.377699399013313
-17.52576966618765,7.666885839753645
-17.535335730745604,7.537130531458774
-17.544682622817408,3.498506310849085
-17.565879691286014,11.8206611030735
-17.583498886299793,9.290575488890083
-17.6515502024817,4.566004779253703
-17.69191543476427,1.108886548995509
-17.698736518333938,14.336026924760642
-17.74268207587439,5.06801701537443
-17.744298761724316,7.576334373873898
-17.785186510260168,12.948682027023514
-17.801216813144737,1.1118237471347694
-17.860175859903414,38.638796966812166
-17.90027965402199,6.85644352788186
-17.98419020763912,10.754208407456336
-18.028447444838857,16.268953222876718
-18.07405008643716,3.2333796688317165
-18.12662649186164,5.356272473952366
-18.13746391781141,11.958522914045352
-18.15063595120202,4.6636100473792395
-18.151505778305435,18.006429095414937
-18.151625950761456,5.296321152359242
-18.153737981785067,10.118318482329183
-18.194885566889624,6.542521826102568
-18.195957979130736,2.7435079071006356
-18.19991995556589,7.808668213224257
-18.23155280340408,3.4102053828389725
-18.272955030146232,-2.1627132005327225
-18.29527722978013,11.861497454773628
-18.29601094152507,10.163576374320503
-18.345347841787326,7.512497657758852
-18.35117681240712,6.575624246849813
-18.38463708984217,0.5904648359349154
-18.445414422378576,0.9529698056463218
-18.490459494815173,7.662190366933059
-18.494542346762465,5.824832086181617
-18.515719110978967,5.276431048156834
-18.52043218998605,8.960224690776824
-18.54991385869044,18.828816106377246
-18.55252505542916,0.9041825051537823
-18.56942163843786,7.319304897995037
-18.569668845427305,8.925031165731166
-18.569671616742752,9.033678297909304
-18.595988266377912,19.803564617957118
-18.64979900032097,9.009627307885616
-18.672394337892456,6.275636776261063
-18.706789522314264,7.685952366968125
-18.99338723419531,-0.09723750022053235
-19.014679628643567,9.612317938112543
-19.01625236047053,-3.5115393658869456
-19.024307369886728,13.531241365695376
-19.090950553008383,6.471040600573251
-19.19329757640447,25.887538471313057
-19.237718760707075,1.0050500104431959
-19.32114071840106,11.9573913301152
-19.32163992671508,5.506175112571118
-19.3296524178254,8.248134343216858
-19.389952659126912,11.567194259367675
-19.42966091380117,12.370106590540322
-19.443553316849023,3.993112818155801
-19.53678737901324,2.2655604305880948
-19.542868011868347,6.7936787893413
-19.714839232089645,13.049587907867071
-19.73760859530842,5.320573179343881
-19.74085496822871,21.62991665349339
-19.890131795682255,-0.8516951108771815
-19.967028538690784,8.758890539376058
-20.01204814811062,5.0841073653709365
-20.030595490437943,3.196671475962214
-20.03506176640172,6.042356449039229
-20.12141733860267,3.762323913614142
-20.19633819015053,16.39771052957721
-20.25214563362201,6.352144049875702
-20.261517708231327,5.126919646602832
-20.27044103077644,3.728959400406139
-20.30124425583629,18.308616119235985
-20.308323751441986,3.4944851298384503
-20.314606671452932,12.728825848773818
-20.33104803842888,7.246027416402353
-20.354536360240424,4.211869712746431
-20.357617183878677,8.347267268055177
-20.42769960914364,1.4948825399177352
-20.431573690406168,-0.6647465366996936
-20.439772358914546,2.2998714407511534
-20.50062590649045,3.660340899376802
-20.52299748499733,2.6431023522905512
-20.523938207255497,7.172853911755995
-20.54648507642159,3.3216828513151855
-20.616911915875885,11.218137878443864
-20.630020524195466,7.656521205772829
-20.67300519538748,9.823686147352461
-20.80870200004877,9.00724636521182
-20.808799640246303,2.0420156583721973
-20.94813074961621,5.355721209708705
-21.01451913092961,6.742265678418152
-21.062987642946663,23.166009131232844
-21.073829759388623,4.445644011327065
-21.15626738443208,5.083611906901042
-21.16486286175182,8.554420069850185
-21.166686456306277,2.9558825653776055
-21.26804588293973,4.271503472403666
-21.289739246735238,6.164451947403282
-21.36202823043496,7.9463433593013875
-21.36874822798123,7.706243671804941
-21.399564614095866,2.6961764636679852
-21.41765631335734,4.297199082172462
-21.498300141101723,1.1620354442769267
-21.526706060004024,0.21902864372818875
-21.5670026662608,14.301834742384726
-21.58168627602273,4.1416292933481085
-21.60146147524107,-0.7756404507132549
-21.61412884564037,5.156972934810126
-21.680642844639717,3.2453503589804873
-21.683912188529987,12.828128204419096
-21.75782522568176,4.153252500390986
-21.774845654335245,3.390208967038582
-21.85468607901224,10.436079141251653
-21.87811029015174,5.459814200087881
-21.88580996943288,11.175062215332026
-21.887030855056743,-2.676136423732093
-21.91056816091596,5.3158628060817374
-21.95093687857556,4.394059946821712
-22.06101894281276,15.679822111754866
-22.123879750733288,1.2052965314014716
-22.148515592390734,17.352834202685976
-22.15314766056204,22.319010855781784
-22.230716857444463,10.253073601903026
-22.28373970629276,9.50239242848671
-22.289044623190883,19.32837840343097
-22.313878092150357,10.233607767623113
-22.35618433013839,17.58484543732579
-22.35967060250851,6.2114554743428565
-22.404371445702303,3.335649380378196
-22.429168962957583,6.916980741155852
-22.451063263220075,4.2768584225175434
-22.4566324093208,17.050969593649434
-22.49735047579382,8.607317213693229
-22.53818516044501,4.078714573024485
-22.54620108812535,3.434018519929845
-22.586465508103213,7.640361521070044
-22.67893204388428,3.764355659679671
-22.693900293187625,2.23266278648586
-22.699512926523404,1.7276399484169938
-22.705917993705867,10.392074043245522
-22.708626329234797,2.4204989487758226
-22.770519601738364,8.125736112433637
-22.782463760495347,8.112450935117252
-22.829226333129974,13.179159202100891
-22.86314591468881,7.785811282387415
-22.882892431503315,6.0196696086439125
-22.89056740148063,8.122414875281324
-22.89170951410385,2.8263630003020235
-23.01115197843523,4.2231445994350425
-23.018039955967613,3.0261631888155067
-23.062074484634483,9.007199361183279
-23.103182191368063,5.876289187089082
-23.108924379278232,11.815215837416805
-23.124420486249488,13.233150639391829
-23.12952488422893,2.3718603605155697
-23.227713794607048,3.5160182015255077
-23.230709429259512,5.554896418692765
-23.2397380488604,11.51330817192104
-23.24343608781464,13.95711619336965
-23.2667983549746,8.051909574390528
-23.27253410738085,0.6286522279382103
-23.289254814815592,2.9117819887169256
-23.3391442397857,3.455297904872971
-23.344838035373314,1.9137290108819245
-23.392591620930027,3.4205829371312815
-23.4006108546513,4.610553472823784
-23.40306129748958,8.321675117815971
-23.40315844188464,2.223397794237045
-23.42574407717313,7.280988307156891
-23.46164321561954,2.999114069198872
-23.46740870879353,7.741082523636197
-23.47860357820468,8.248762147377803
-23.495535431092563,11.170049924657047
-23.54894843973674,11.954934508913169
-23.55387499294409,1.0799241595321671
-23.58081819417348,5.101600597285262
-23.59592091828785,2.321555375235588
-23.61927477830283,2.2399424837487887
-23.68257367040708,-4.4564565993663106
-23.77219914349452,29.94319751794036
-23.79441819677941,12.401697770650609
-23.79714158627408,10.273241167068068
-23.84870139301328,7.6459188393311734
-23.885542469983942,5.470737030307678
-23.90092907503496,10.552216910209372
-23.916826572330656,17.103619149939796
-23.917603197027503,4.301488873613092
-23.963047250473764,27.85749975384709
-24.03246016316005,6.079248602807777
-24.05490982738277,13.779149620793511
-24.116364688208453,15.238123068755428
-24.126879053595044,9.54770778846746
-24.167173630302983,4.254454191980965
-24.213411947292503,3.02345232292787
-24.33406615916322,1.936442778880705
-24.34883024022343,8.03225538454304
-24.36429041349644,10.250532114470623
-24.370144991680323,5.96873145450625
-24.37128168489528,4.952573322126178
-24.406515744210772,8.46006329794468
-24.536476807700037,8.858501274066821
-24.553235946304547,11.39934122639362
-24.575611311502133,9.783545386207674
-24.57750393137333,3.244475059242518
-24.586948232785332,2.0583236652696475
-24.58752833795497,6.878552845757196
-24.73500620023628,-2.850233109796566
-24.76213773681696,0.2885258630317047
-24.7845601054731,11.47771899002317
-24.854449565035125,3.3259037977743753
-24.86308529777909,4.5252710228059945
-24.86587319582227,21.727560181484236
-24.91555448479172,2.278578844828237
-24.94973995898468,10.739086217166996
-24.950545679665723,0.2642966671914233
-24.983842741662883,3.111752222889867
-24.999394761715312,10.357545175273508
-25.036562983351214,3.670706698059775
-25.07350923446926,5.200656534940408
-25.10600639476818,3.9047984626420735
-25.145428908948112,20.657193629329377
-25.167302374219947,3.237048739538066
-25.21077320900265,4.463013539349657
-25.23335702416754,2.745853438397586
-25.235186635019517,13.85390632511661
-25.26855730991404,7.037385447103503
-25.28744760361988,3.9604140157461845
-25.309589028036104,1.502621760677986
-25.319859375985907,8.693349879531368
-25.367795176771324,4.753675662423699
-25.40446818231039,4.946955838835121
-25.43889854377512,6.049038993504698
-25.54790171804395,4.096384052800616
-25.54813443405164,-0.05967463228383685
-25.561821171692,9.048329340059695
-25.641640604682845,13.237702635787027
-25.66205934489964,16.830560412802313
-25.67989869101825,12.041395438877602
-25.710467626756135,-2.0243808040179383
-25.754265297051997,6.608863385948319
-25.78924015567852,7.014947834016813
-25.7964597302816,16.65928326322994
-25.81966851355071,17.24701404021918
-25.82573547662987,7.228853372517602
-25.83505238302048,7.671699791181318
